S.NO,Degree,Domain,Skill1,Skill2,Skill3,Certification,JobRole,Age,Location,Education_Level,University_Tier
-1.6046089083940758,1.0628188118396813,1.5360463462045304,-0.0532099687919662,-1.244281199621882,-0.7893672134301986,0.32886176529451533,Sales Manager,1.4014259293310463,1.0683091693697218,0.9295340597075751,-1.6087523305588571
-1.6011356074361733,-1.9301380824370447,-1.2674303931153,1.8354743482666023,1.0679045882673674,0.768905052364211,0.32886176529451533,Business Analyst,1.8319648494358518,-1.416714509380336,1.8451944767329476,-0.18035340028686744
-1.5976623064782707,1.7279203439011759,-1.467678731638145,0.11102345008269193,0.8538133116109554,0.768905052364211,0.32886176529451533,Biotech Researcher,0.5403480891214353,-0.9197097736303244,0.9295340597075751,-0.18035340028686744
-1.5941890055203682,1.0628188118396813,1.3357980076816853,-0.7922603537279278,1.5817236522427562,0.37933698591560866,0.32886176529451533,Operations Manager,0.3250786290690325,0.5713044336197103,-0.9017867743431699,-0.18035340028686744
-1.5907157045624656,0.3977172797781866,-1.0671820545924549,1.0143072538933118,0.5112672689606962,-0.7893672134301986,0.32886176529451533,Chemical Engineer,1.1861564692786435,1.5653139051197333,-0.9017867743431699,-0.18035340028686744
-1.5872424036045631,0.3977172797781866,-0.8669337160696099,1.507007510517286,-0.6448256249839286,0.768905052364211,0.32886176529451533,Civil Engineer,0.9708870092262407,-0.42270503788031283,0.9295340597075751,-0.18035340028686744
-1.5837691026466605,0.3977172797781866,-0.46643703902391986,0.6858404161439954,-0.4307343483275166,-0.7893672134301986,-3.354092393546773,Data Engineer,-0.7512686711929812,-0.42270503788031283,-0.9017867743431699,-0.18035340028686744
-1.580295801688758,1.7279203439011759,-1.467678731638145,-0.9154354178839214,-0.9445534123029053,0.768905052364211,0.32886176529451533,Biotech Researcher,-0.7512686711929812,-0.42270503788031283,-0.9017867743431699,1.2480455299851223
-1.5768225007308554,1.0628188118396813,1.3357980076816853,0.06996509536402741,-0.7732803909777758,1.1584731188128135,0.32886176529451533,Operations Manager,0.5403480891214353,0.5713044336197103,1.8451944767329476,-0.18035340028686744
-1.573349199772953,-0.26738425228330803,0.33455631506746025,0.2752568689573501,-0.6448256249839286,-1.5685033463274034,0.32886176529451533,HR Manager,-0.966538131245384,1.5653139051197333,-0.9017867743431699,-1.6087523305588571
-1.5698758988150505,0.3977172797781866,1.7362946847273755,0.6858404161439954,0.0402664603165898,-1.178935279878801,0.32886176529451533,Security Analyst,0.5403480891214353,-1.416714509380336,-0.9017867743431699,-0.18035340028686744
-1.5664025978571479,1.0628188118396813,1.3357980076816853,1.4659491557986215,-0.7732803909777758,-0.7893672134301986,0.32886176529451533,Supply Chain Manager,-0.10546029103577301,0.5713044336197103,-0.9017867743431699,-0.18035340028686744
-1.5629292968992454,-0.26738425228330803,1.5360463462045304,-0.7922603537279278,1.5389053969114739,0.768905052364211,0.32886176529451533,Sales Manager,-1.1818075912977868,-0.9197097736303244,0.9295340597075751,1.2480455299851223
-1.5594559959413428,0.3977172797781866,-0.46643703902391986,0.48054864255067276,0.8966315669422378,1.548041185261416,1.065452597062773,Project Manager,0.3250786290690325,0.07429969786969873,-0.9017867743431699,1.2480455299851223
-1.5559826949834403,0.3977172797781866,-0.0659403619782298,0.02890674064536287,1.7101784182366033,-0.7893672134301986,-1.8809107300102577,Network Engineer,-0.7512686711929812,-1.416714509380336,0.9295340597075751,1.2480455299851223
-1.5525093940255377,1.0628188118396813,0.5348046535903053,-0.7922603537279278,0.5540855242919785,-0.010231080532993752,1.8020434288310307,Project Manager,-0.10546029103577301,-0.9197097736303244,0.9295340597075751,-0.18035340028686744
-1.5490360930676352,0.06516651374743927,-1.467678731638145,-1.4491940292265604,0.168721226310437,-0.7893672134301986,0.32886176529451533,Biotech Researcher,-0.966538131245384,0.5713044336197103,-0.9017867743431699,-0.18035340028686744
-1.5455627921097326,-0.9324857843448027,-0.6666853775467649,-1.202843900914573,-1.6724637529347062,0.37933698591560866,-0.4077290664737423,Cloud Engineer,1.616695389383449,0.5713044336197103,-0.9017867743431699,-1.6087523305588571
-1.5420894911518301,0.3977172797781866,-0.8669337160696099,-1.120727191477244,-1.4583724762782941,1.548041185261416,0.32886176529451533,Civil Engineer,0.7556175491738379,0.07429969786969873,-0.9017867743431699,-0.18035340028686744
-1.5386161901939277,1.7279203439011759,-0.46643703902391986,0.9732488991746472,0.7681768009483906,-1.5685033463274034,-0.4077290664737423,Data Scientist,2.0472343094882546,-1.416714509380336,-0.9017867743431699,1.2480455299851223
-1.535142889236025,0.3977172797781866,-0.0659403619782298,-0.9975521273212504,0.2115394816417194,-0.7893672134301986,0.32886176529451533,Electrical Engineer,-0.966538131245384,1.5653139051197333,-0.9017867743431699,-0.18035340028686744
-1.5316695882781226,1.0628188118396813,1.1355496691588403,-1.0796688367585796,-0.687643880315211,0.768905052364211,0.32886176529451533,Content Writer,-1.6123465114025923,-0.9197097736303244,-0.9017867743431699,1.2480455299851223
-1.52819628732022,-0.26738425228330803,1.5360463462045304,-0.0532099687919662,-1.0730081782967527,-0.7893672134301986,0.32886176529451533,Sales Manager,-1.3970770513501896,1.5653139051197333,0.9295340597075751,1.2480455299851223
-1.5247229863623175,-0.26738425228330803,1.5360463462045304,-0.3406184518226179,-0.6448256249839286,1.1584731188128135,0.32886176529451533,Sales Manager,-1.1818075912977868,0.07429969786969873,-0.9017867743431699,-0.18035340028686744
-1.5212496854044149,0.3977172797781866,0.9353013306359953,-1.408135674507896,1.881451439561733,1.548041185261416,0.32886176529451533,Mechanical Engineer,0.5403480891214353,-0.9197097736303244,0.9295340597075751,-0.18035340028686744
-1.5177763844465124,-0.9324857843448027,1.7362946847273755,1.1374823180493052,-0.2166430716711046,1.548041185261416,0.32886176529451533,Security Analyst,0.3250786290690325,0.07429969786969873,-0.9017867743431699,-0.18035340028686744
-1.5143030834886098,-0.9324857843448027,1.7362946847273755,-0.012151614073301663,-0.2166430716711046,-1.5685033463274034,-1.8809107300102577,Security Analyst,0.7556175491738379,0.07429969786969873,-0.9017867743431699,-0.18035340028686744
-1.5108297825307073,-0.9324857843448027,1.3357980076816853,0.06996509536402741,-0.6448256249839286,-1.5685033463274034,0.32886176529451533,Operations Manager,0.5403480891214353,-0.9197097736303244,-0.9017867743431699,-0.18035340028686744
-1.5073564815728049,1.7279203439011759,-1.467678731638145,-1.4491940292265604,-0.3450978376649518,0.37933698591560866,0.32886176529451533,Biotech Researcher,1.8319648494358518,0.5713044336197103,-0.9017867743431699,-1.6087523305588571
-1.5038831806149022,-0.26738425228330803,0.33455631506746025,0.72689877086266,-1.0730081782967527,-0.7893672134301986,0.32886176529451533,HR Manager,-0.7512686711929812,-0.42270503788031283,-0.9017867743431699,-1.6087523305588571
-1.5004098796569998,-1.26503655037555,-0.46643703902391986,0.9732488991746472,0.7681768009483906,0.37933698591560866,0.32886176529451533,Data Analyst,-0.5359992111405785,1.0683091693697218,-0.9017867743431699,-0.18035340028686744
-1.4969365786990971,0.06516651374743927,-1.467678731638145,-0.422735161259947,-0.9445534123029053,-0.7893672134301986,0.32886176529451533,Biotech Researcher,-1.1818075912977868,0.5713044336197103,1.8451944767329476,-0.18035340028686744
-1.4934632777411947,-0.26738425228330803,1.5360463462045304,-1.1617855461959086,-1.244281199621882,0.768905052364211,0.32886176529451533,Sales Manager,0.9708870092262407,-1.416714509380336,-0.9017867743431699,1.2480455299851223
-1.489989976783292,1.0628188118396813,0.7350529921131503,0.8911321897373181,-0.045370050345975,-0.010231080532993752,-0.4077290664737423,Marketing Specialist,0.7556175491738379,0.5713044336197103,-0.9017867743431699,1.2480455299851223
-1.4865166758253896,-1.9301380824370447,-1.2674303931153,1.8354743482666023,1.0679045882673674,0.768905052364211,1.065452597062773,Business Analyst,-1.1818075912977868,-0.42270503788031283,0.9295340597075751,-0.18035340028686744
-1.483043374867487,0.3977172797781866,1.7362946847273755,1.1374823180493052,0.7681768009483906,0.37933698591560866,0.32886176529451533,Security Analyst,1.8319648494358518,0.07429969786969873,0.9295340597075751,1.2480455299851223
-1.4795700739095845,1.0628188118396813,-1.2674303931153,1.3427740916426278,-0.6448256249839286,-0.3997991469815962,0.32886176529451533,Business Analyst,0.7556175491738379,-1.416714509380336,0.9295340597075751,1.2480455299851223
-1.476096772951682,-0.9324857843448027,-0.8669337160696099,-1.5313107386638893,-0.6448256249839286,1.1584731188128135,0.32886176529451533,Civil Engineer,-0.7512686711929812,0.07429969786969873,-0.9017867743431699,-0.18035340028686744
-1.4726234719937794,1.3953695778704285,-0.6666853775467649,-0.956493772602586,-1.115826433628035,-0.3997991469815962,-3.354092393546773,Cloud Engineer,-0.7512686711929812,1.5653139051197333,0.9295340597075751,1.2480455299851223
-1.469150171035877,0.3977172797781866,-0.0659403619782298,0.5626653519880018,-0.1310065610085398,-1.178935279878801,0.32886176529451533,Electrical Engineer,0.7556175491738379,1.0683091693697218,0.9295340597075751,1.2480455299851223
-1.4656768700779743,-0.9324857843448027,-1.0671820545924549,-1.2849606103519022,-0.1310065610085398,-0.3997991469815962,0.32886176529451533,Chemical Engineer,0.7556175491738379,0.5713044336197103,-0.9017867743431699,1.2480455299851223
-1.4622035691200719,-0.9324857843448027,0.9353013306359953,1.7533576388292733,0.596903779623261,1.1584731188128135,0.32886176529451533,Mechanical Engineer,-0.7512686711929812,-1.416714509380336,-0.9017867743431699,1.2480455299851223
-1.4587302681621692,-0.26738425228330803,-1.2674303931153,-0.0532099687919662,1.5389053969114739,1.1584731188128135,0.32886176529451533,Business Development Manager,-0.966538131245384,1.0683091693697218,0.9295340597075751,-1.6087523305588571
-1.4552569672042668,-0.9324857843448027,-0.8669337160696099,-1.5313107386638893,-0.6448256249839286,-1.178935279878801,0.32886176529451533,Civil Engineer,-0.32072975108817575,1.0683091693697218,1.8451944767329476,1.2480455299851223
-1.4517836662463641,1.0628188118396813,1.3357980076816853,0.06996509536402741,-0.7732803909777758,-1.178935279878801,0.32886176529451533,Operations Manager,1.4014259293310463,1.0683091693697218,0.013873642682202602,-0.18035340028686744
-1.4483103652884617,1.0628188118396813,-0.46643703902391986,-1.038610482039915,0.7681768009483906,1.548041185261416,0.32886176529451533,Data Analyst,0.9708870092262407,0.07429969786969873,-0.9017867743431699,-0.18035340028686744
-1.4448370643305593,1.0628188118396813,1.3357980076816853,-1.572369093382554,1.5817236522427562,0.768905052364211,0.32886176529451533,Supply Chain Manager,0.5403480891214353,0.5713044336197103,0.9295340597075751,-0.18035340028686744
-1.4413637633726566,-0.9324857843448027,-0.8669337160696099,-0.9975521273212504,0.5540855242919785,-0.7893672134301986,0.32886176529451533,Civil Engineer,1.4014259293310463,1.5653139051197333,0.9295340597075751,-0.18035340028686744
-1.4378904624147542,-0.9324857843448027,-1.0671820545924549,-0.7922603537279278,0.5112672689606962,-0.010231080532993752,0.32886176529451533,Chemical Engineer,-1.6123465114025923,1.0683091693697218,1.8451944767329476,-1.6087523305588571
-1.430943860498949,-0.26738425228330803,0.7350529921131503,-1.572369093382554,-1.0730081782967527,-1.178935279878801,0.32886176529451533,Marketing Specialist,-1.6123465114025923,0.5713044336197103,-0.9017867743431699,1.2480455299851223
-1.4274705595410464,0.3977172797781866,1.7362946847273755,-0.29956009710395337,0.7681768009483906,1.1584731188128135,-1.8809107300102577,Security Analyst,-0.32072975108817575,1.0683091693697218,0.9295340597075751,1.2480455299851223
-1.423997258583144,-1.9301380824370447,-0.46643703902391986,0.9732488991746472,-0.6448256249839286,-0.010231080532993752,-0.4077290664737423,Data Analyst,-1.1818075912977868,0.5713044336197103,0.9295340597075751,-0.18035340028686744
-1.4205239576252413,-0.9324857843448027,-0.0659403619782298,0.5626653519880018,-0.1310065610085398,-0.010231080532993752,0.32886176529451533,Electrical Engineer,-0.32072975108817575,0.07429969786969873,-0.9017867743431699,1.2480455299851223
-1.4170506566673389,0.06516651374743927,-0.46643703902391986,1.3838324463612925,0.2971759923042842,-0.7893672134301986,-0.4077290664737423,Data Scientist,0.7556175491738379,-0.9197097736303244,-0.9017867743431699,-0.18035340028686744
-1.4135773557094364,1.0628188118396813,-1.2674303931153,-1.038610482039915,1.453268886248909,1.1584731188128135,1.065452597062773,Business Analyst,1.1861564692786435,-0.42270503788031283,0.9295340597075751,-0.18035340028686744
-1.4101040547515338,-0.9324857843448027,-1.0671820545924549,1.17854067276797,0.5112672689606962,-0.010231080532993752,0.32886176529451533,Chemical Engineer,-0.7512686711929812,-0.9197097736303244,-0.9017867743431699,-0.18035340028686744
-1.4066307537936313,-0.9324857843448027,1.7362946847273755,-0.5048518706972761,0.7681768009483906,-0.010231080532993752,0.32886176529451533,Security Analyst,-1.1818075912977868,-0.9197097736303244,-0.9017867743431699,-1.6087523305588571
-1.4031574528357287,-0.9324857843448027,1.3357980076816853,1.4659491557986215,-1.5011907316095765,-1.5685033463274034,0.32886176529451533,Operations Manager,-0.5359992111405785,-1.416714509380336,-0.9017867743431699,1.2480455299851223
-1.3996841518778262,0.3977172797781866,1.7362946847273755,-0.29956009710395337,-0.3879160929962342,-0.010231080532993752,0.32886176529451533,Security Analyst,-0.7512686711929812,-1.416714509380336,0.9295340597075751,-0.18035340028686744
-1.3962108509199236,0.3977172797781866,-1.0671820545924549,-1.2849606103519022,1.1107228435986498,0.768905052364211,0.32886176529451533,Chemical Engineer,-0.32072975108817575,-0.9197097736303244,-0.9017867743431699,-0.18035340028686744
-1.3927375499620211,1.0628188118396813,0.7350529921131503,-1.1617855461959086,-0.6448256249839286,1.548041185261416,0.32886176529451533,Marketing Specialist,-0.966538131245384,-0.42270503788031283,0.9295340597075751,-0.18035340028686744
-1.3892642490041185,-0.9324857843448027,-0.8669337160696099,-1.120727191477244,-0.901735156971623,-0.3997991469815962,0.32886176529451533,Civil Engineer,1.1861564692786435,1.0683091693697218,-0.9017867743431699,-0.18035340028686744
-1.385790948046216,0.06516651374743927,-0.46643703902391986,1.3838324463612925,-0.0881883056772574,0.37933698591560866,-0.4077290664737423,Data Scientist,-1.6123465114025923,1.5653139051197333,-0.9017867743431699,-0.18035340028686744
-1.3823176470883136,1.7279203439011759,-1.467678731638145,0.7679571255813245,-0.9445534123029053,-0.7893672134301986,0.32886176529451533,Biotech Researcher,2.262503769540657,-0.42270503788031283,-0.9017867743431699,-0.18035340028686744
-1.378844346130411,0.3977172797781866,-1.0671820545924549,-1.2849606103519022,1.2819958649237795,-1.5685033463274034,0.32886176529451533,Chemical Engineer,0.7556175491738379,-0.9197097736303244,0.9295340597075751,1.2480455299851223
-1.3753710451725085,0.3977172797781866,0.9353013306359953,1.7533576388292733,-0.901735156971623,-1.178935279878801,0.32886176529451533,Mechanical Engineer,-0.7512686711929812,0.5713044336197103,0.9295340597075751,-0.18035340028686744
-1.3718977442146059,1.0628188118396813,1.5360463462045304,1.424890801079957,-1.0730081782967527,-1.178935279878801,0.32886176529451533,Sales Manager,1.8319648494358518,-0.42270503788031283,-0.9017867743431699,-0.18035340028686744
-1.3684244432567034,-0.9324857843448027,1.3357980076816853,-0.8743770631652569,-1.5011907316095765,-0.010231080532993752,0.32886176529451533,Operations Manager,-0.10546029103577301,0.5713044336197103,1.8451944767329476,-0.18035340028686744
-1.3649511422988008,-0.26738425228330803,0.33455631506746025,-1.1617855461959086,-0.259461327002387,1.548041185261416,0.32886176529451533,HR Manager,-0.5359992111405785,-0.9197097736303244,-0.9017867743431699,1.2480455299851223
-1.3614778413408983,-0.9324857843448027,-0.0659403619782298,0.5626653519880018,-0.1310065610085398,-0.3997991469815962,0.32886176529451533,Electrical Engineer,-0.10546029103577301,1.5653139051197333,0.9295340597075751,1.2480455299851223
-1.3580045403829957,1.0628188118396813,-1.2674303931153,1.0553656086119763,-1.0730081782967527,0.37933698591560866,0.32886176529451533,Business Development Manager,-1.1818075912977868,0.5713044336197103,0.9295340597075751,-0.18035340028686744
-1.3545312394250932,0.3977172797781866,-1.0671820545924549,-1.2849606103519022,0.5112672689606962,1.548041185261416,0.32886176529451533,Chemical Engineer,2.0472343094882546,-0.9197097736303244,0.9295340597075751,1.2480455299851223
-1.3510579384671908,1.0628188118396813,0.5348046535903053,-1.1617855461959086,0.5540855242919785,1.548041185261416,1.8020434288310307,Project Manager,0.10980916901662975,-0.9197097736303244,0.013873642682202602,-0.18035340028686744
-1.3475846375092881,0.3977172797781866,1.7362946847273755,1.1374823180493052,-0.2166430716711046,-0.3997991469815962,0.32886176529451533,Security Analyst,1.1861564692786435,-0.9197097736303244,-0.9017867743431699,1.2480455299851223
-1.3441113365513857,1.0628188118396813,0.7350529921131503,-1.1617855461959086,-1.5011907316095765,0.37933698591560866,-0.4077290664737423,Marketing Specialist,-0.966538131245384,0.5713044336197103,-0.9017867743431699,-1.6087523305588571
-1.340638035593483,-0.26738425228330803,0.33455631506746025,-0.38167680654128244,-0.6448256249839286,-0.3997991469815962,0.32886176529451533,HR Manager,1.616695389383449,1.5653139051197333,1.8451944767329476,-0.18035340028686744
-1.3371647346355806,0.06516651374743927,-0.46643703902391986,-0.13532667822929526,0.7681768009483906,1.548041185261416,0.32886176529451533,Machine Learning Engineer,1.4014259293310463,-0.9197097736303244,-0.9017867743431699,-1.6087523305588571
-1.333691433677678,-0.9324857843448027,1.3357980076816853,-0.3406184518226179,-0.7732803909777758,-0.3997991469815962,0.32886176529451533,Operations Manager,0.5403480891214353,1.0683091693697218,0.9295340597075751,-0.18035340028686744
-1.3302181327197755,1.3953695778704285,-0.46643703902391986,-1.038610482039915,1.0679045882673674,0.768905052364211,0.32886176529451533,Data Scientist,0.3250786290690325,-1.416714509380336,0.9295340597075751,-0.18035340028686744
-1.3267448317618729,-0.9324857843448027,1.3357980076816853,-0.3406184518226179,1.5817236522427562,1.1584731188128135,0.32886176529451533,Operations Manager,-0.966538131245384,-0.9197097736303244,-0.9017867743431699,1.2480455299851223
-1.3232715308039704,1.0628188118396813,0.33455631506746025,-0.38167680654128244,0.3399942476355666,1.548041185261416,0.32886176529451533,HR Manager,-0.10546029103577301,-1.416714509380336,0.9295340597075751,1.2480455299851223
-1.319798229846068,0.3977172797781866,-0.46643703902391986,-1.038610482039915,1.0679045882673674,-0.3997991469815962,-0.4077290664737423,Data Scientist,-0.32072975108817575,-1.416714509380336,-0.9017867743431699,-0.18035340028686744
-1.3163249288881653,-1.9301380824370447,0.7350529921131503,-1.1617855461959086,-0.045370050345975,-0.3997991469815962,-0.4077290664737423,Marketing Specialist,-0.5359992111405785,1.0683091693697218,0.9295340597075751,-0.18035340028686744
-1.3128516279302629,-0.9324857843448027,-0.8669337160696099,-0.9975521273212504,-1.0301899229654703,1.548041185261416,0.32886176529451533,Civil Engineer,1.4014259293310463,0.5713044336197103,-0.9017867743431699,-0.18035340028686744
-1.3093783269723602,-0.26738425228330803,0.7350529921131503,-1.572369093382554,1.3248141202550618,-0.3997991469815962,0.32886176529451533,Marketing Specialist,-0.10546029103577301,-1.416714509380336,0.9295340597075751,1.2480455299851223
-1.3059050260144578,-0.9324857843448027,1.7362946847273755,-0.012151614073301663,1.239177609592497,1.1584731188128135,0.32886176529451533,Security Analyst,0.10980916901662975,-1.416714509380336,-0.9017867743431699,-0.18035340028686744
-1.3024317250565551,1.0628188118396813,1.5360463462045304,-1.3260189650705667,1.5389053969114739,0.37933698591560866,0.32886176529451533,Sales Manager,-1.3970770513501896,1.0683091693697218,-0.9017867743431699,-1.6087523305588571
-1.2989584240986527,-0.9324857843448027,1.3357980076816853,0.06996509536402741,-0.6448256249839286,0.768905052364211,0.32886176529451533,Operations Manager,-0.966538131245384,-0.9197097736303244,1.8451944767329476,-1.6087523305588571
